user_id,business_name,business_type,industry,annual_revenue,employee_count,credit_limit
1170,Business 1170,Service Provider,Retail,1857933.5500280154,713,73371.99198179925
1171,Business 1171,Government,Finance,1199098.1296265607,316,15469.041209619056
1172,Business 1172,Service Provider,Finance,1889901.5198213418,131,42038.20341085884
1173,Business 1173,Manufacturer,Finance,8044014.622861741,712,37680.57097817688
1174,Business 1174,Government,Healthcare,8051942.514134541,533,23108.911437585088
1175,Business 1175,Retailer,Finance,7128695.357993882,189,11256.3746503476
1176,Business 1176,Retailer,Technology,4542614.679515496,135,67215.70079610328
1177,Business 1177,Distributor,Manufacturing,4363738.381047983,311,34045.557218058544
1178,Business 1178,Manufacturer,Healthcare,5500619.205545492,845,47477.64868095352
1179,Business 1179,Distributor,Manufacturing,9740728.448296662,476,86533.10887783275
1180,Business 1180,Retailer,Finance,2295915.9681319105,782,38601.950400524336
1181,Business 1181,Government,Retail,5945848.731184088,868,20018.294582436047
1182,Business 1182,Retailer,Technology,8096177.851265537,718,88299.01257217118
1183,Business 1183,Distributor,Technology,963609.2199105343,243,42091.90645023287
1184,Business 1184,Manufacturer,Technology,6313839.115262562,105,42703.22655518791
1185,Business 1185,Government,Manufacturing,2849194.654164287,630,35334.9953260866
1186,Business 1186,Retailer,Healthcare,9607427.040363377,282,75727.88339752603
1187,Business 1187,Distributor,Manufacturing,5815438.511774809,620,13586.038812422648
1188,Business 1188,Manufacturer,Retail,2587752.0286871125,709,60766.51502941268
1189,Business 1189,Retailer,Retail,7550247.924653042,657,45987.738087505364
1190,Business 1190,Service Provider,Technology,2876024.414518507,498,54270.88995343321
1191,Business 1191,Manufacturer,Technology,7852664.516570347,267,97585.42888770673
1192,Business 1192,Retailer,Manufacturing,3299700.341820729,555,21880.863938803217
1193,Business 1193,Retailer,Retail,374562.6432853998,583,63458.34195950536
1194,Business 1194,Service Provider,Healthcare,7276114.829319648,330,57176.99588613152
1195,Business 1195,Distributor,Manufacturing,8588565.9914224,116,47048.50444089123
1196,Business 1196,Distributor,Manufacturing,172207.7107735844,397,34673.52934090308
1197,Business 1197,Distributor,Healthcare,5284890.616612678,240,14321.251336920217
1198,Business 1198,Manufacturer,Healthcare,1299745.9073659831,361,14708.861476031288
1199,Business 1199,Distributor,Healthcare,6059967.510275757,132,78148.44217796011
1200,Business 1200,Government,Retail,5826692.8387575615,975,20700.2061164119
1201,Business 1201,Service Provider,Healthcare,1642719.131641746,53,87078.89581868306
1202,Business 1202,Retailer,Healthcare,5828169.021587415,865,25250.42553040243
1203,Business 1203,Retailer,Manufacturing,3385139.777159235,934,73917.6151042312
1204,Business 1204,Manufacturer,Manufacturing,4600091.724345033,419,25836.94470836926
1205,Business 1205,Manufacturer,Healthcare,7654504.8177537015,110,57643.1318787745
1206,Business 1206,Retailer,Manufacturing,7563596.213243132,345,65270.17812632274
1207,Business 1207,Government,Healthcare,2935660.9879326685,518,30601.71249166273
1208,Business 1208,Service Provider,Technology,790257.8912971445,66,54442.047838027174
1209,Business 1209,Service Provider,Retail,4915228.802051172,241,55880.616831627296
1210,Business 1210,Retailer,Finance,5786210.631936328,759,62568.041739710774
1211,Business 1211,Manufacturer,Finance,5443922.313148327,92,50250.38720654437
1212,Business 1212,Government,Retail,8623197.864224503,985,35964.590561932244
1213,Business 1213,Manufacturer,Technology,4375691.317902386,252,12709.077448745498
1214,Business 1214,Service Provider,Finance,6122464.57979926,769,77202.8249482218
1215,Business 1215,Government,Manufacturing,1230082.03452024,90,16581.099461983365
1216,Business 1216,Distributor,Finance,6476738.768527792,208,77843.60420559636
1217,Business 1217,Retailer,Manufacturing,3096688.872088505,703,53393.89281900467
1218,Business 1218,Manufacturer,Manufacturing,7132818.452560883,477,58469.98834873081
1219,Business 1219,Service Provider,Finance,598289.3950643117,967,31597.828084367236
1220,Business 1220,Service Provider,Retail,7983749.12783459,671,65505.600858794925
1221,Business 1221,Manufacturer,Manufacturing,2998124.0460349126,430,35530.14747678399
1222,Business 1222,Government,Finance,9958816.216507744,78,20705.52198908738
1223,Business 1223,Government,Manufacturing,7171542.984869995,584,73248.05001798883
1224,Business 1224,Manufacturer,Finance,4525619.645125526,756,21716.776556833083
1225,Business 1225,Retailer,Retail,8286991.794732076,368,34719.81842475224
1226,Business 1226,Distributor,Finance,2596385.836814088,486,15196.061260857154
1227,Business 1227,Manufacturer,Retail,3572576.2074719914,534,89969.39161463524
1228,Business 1228,Manufacturer,Manufacturing,109836.41403925447,821,77991.44644258669
1229,Business 1229,Retailer,Manufacturing,4819554.769485035,913,69027.35324633015
1230,Business 1230,Manufacturer,Manufacturing,7305252.850943074,465,97572.93785085397
1231,Business 1231,Service Provider,Finance,7436745.455599085,432,78697.97013015921
1232,Business 1232,Retailer,Manufacturing,4286879.093686279,594,22549.954116496534
1233,Business 1233,Retailer,Finance,3692986.489219102,104,34653.19880149093
1234,Business 1234,Government,Healthcare,2497445.2103498196,311,29971.180408778586
1235,Business 1235,Manufacturer,Technology,5426329.807502428,435,48482.49707461804
1236,Business 1236,Government,Technology,1919353.8939727775,474,10683.497616960556
1237,Business 1237,Service Provider,Healthcare,3759552.0045812665,421,45407.52127093573
1238,Business 1238,Manufacturer,Healthcare,646364.5454963737,924,77425.57641042279
1239,Business 1239,Distributor,Technology,2235606.7424130817,673,75169.87094015935
1240,Business 1240,Service Provider,Technology,7765857.666942055,474,30162.46888499639
1241,Business 1241,Manufacturer,Retail,2780655.9247136437,119,11866.347557035277
1242,Business 1242,Distributor,Finance,6505088.54864573,926,30805.161888655886
1243,Business 1243,Government,Manufacturing,5414968.806783487,799,89277.64640627897
1244,Business 1244,Distributor,Finance,7417490.849969773,660,64315.54611961057
1245,Business 1245,Manufacturer,Finance,1802622.3754834344,282,34175.286509788624
1246,Business 1246,Manufacturer,Manufacturing,6836660.435820322,687,96590.12888824657
1247,Business 1247,Retailer,Finance,6797410.78184042,856,46329.32103977681
1248,Business 1248,Government,Retail,2264872.9092976036,807,41306.29098862346
1249,Business 1249,Manufacturer,Healthcare,7236532.3563614255,741,19818.123411121134
1250,Business 1250,Government,Healthcare,9269832.782319892,664,45255.19696942168
1251,Business 1251,Distributor,Manufacturing,7989991.886522228,523,75103.95452960538
1252,Business 1252,Retailer,Technology,598666.2319773404,697,38680.785385003895
1253,Business 1253,Distributor,Retail,1208689.0062274423,119,86692.62510274495
1254,Business 1254,Retailer,Retail,6004964.065708214,831,73600.52790381198
1255,Business 1255,Manufacturer,Retail,4427867.132357595,446,65593.09248242833
1256,Business 1256,Manufacturer,Finance,9986200.27233399,341,91915.48848633918
1257,Business 1257,Distributor,Healthcare,6273826.884828819,668,69537.89307425337
1258,Business 1258,Retailer,Manufacturing,6691832.225978517,792,25319.658116517
1259,Business 1259,Distributor,Finance,9668076.534707086,543,91838.17275543627
1260,Business 1260,Distributor,Retail,4454018.744355773,834,38585.129864631184
1261,Business 1261,Retailer,Retail,304218.78598512546,757,48736.953674641365
1262,Business 1262,Distributor,Manufacturing,7210156.630547814,721,97227.60807078218
1263,Business 1263,Manufacturer,Healthcare,8450877.312345762,206,78688.43751062134
1264,Business 1264,Retailer,Retail,2614096.760457187,95,98408.32079997889
1265,Business 1265,Distributor,Retail,4354396.395452018,43,20546.9028853623
1266,Business 1266,Service Provider,Retail,4053245.0959138554,669,93539.87698769089
1267,Business 1267,Distributor,Manufacturing,6385782.572333985,425,47613.499160447616
1268,Business 1268,Service Provider,Technology,4886377.495555779,840,59827.88367884841
1269,Business 1269,Distributor,Finance,2509930.5832621446,369,45072.25577399664
1270,Business 1270,Service Provider,Healthcare,8781794.463513715,253,65667.07410191113
1271,Business 1271,Retailer,Manufacturing,4058028.0723247337,592,96036.45432183225
1272,Business 1272,Retailer,Technology,3267583.825653162,89,58448.39546723544
1273,Business 1273,Distributor,Technology,5103879.873506427,888,33686.469411342434
1274,Business 1274,Service Provider,Manufacturing,5815286.794633045,281,21642.930506613673
1275,Business 1275,Retailer,Retail,3106780.6252185605,648,56848.599451989
1276,Business 1276,Government,Healthcare,7446876.460892458,892,65868.96931368818
1277,Business 1277,Manufacturer,Retail,1480329.6066237565,752,36478.5450411441
1278,Business 1278,Service Provider,Retail,5152875.698672407,639,75222.92975365915
1279,Business 1279,Government,Manufacturing,4420441.340317304,135,30344.12036742742
1280,Business 1280,Retailer,Retail,3125100.8190261372,544,88142.67050053287
1281,Business 1281,Retailer,Technology,9087721.843372243,892,59903.98650502684
1282,Business 1282,Government,Technology,5658622.63324251,528,41295.15779207992
1283,Business 1283,Distributor,Retail,7381434.267206439,836,98060.41115938587
1284,Business 1284,Service Provider,Technology,9551536.046038216,177,23755.796271399282
1285,Business 1285,Distributor,Retail,4443142.128000772,571,94882.25010257748
1286,Business 1286,Distributor,Healthcare,2911555.7175205327,995,43964.33576108827
1287,Business 1287,Manufacturer,Healthcare,8698568.886995347,887,88878.97932336424
1288,Business 1288,Distributor,Finance,482037.28264380584,592,46561.6667349421
1289,Business 1289,Government,Technology,9583639.184194181,534,36198.089061428036
1290,Business 1290,Distributor,Technology,3439411.2562529,599,81754.80246114997
1291,Business 1291,Distributor,Retail,423006.09515524865,984,58989.120621786475
1292,Business 1292,Government,Finance,5929866.768817181,808,27786.630784365374
1293,Business 1293,Government,Manufacturing,6237304.666671123,83,24758.547079636002
1294,Business 1294,Distributor,Manufacturing,8335845.45169784,591,47436.671682876455
1295,Business 1295,Government,Retail,1387288.111412158,153,81278.30462248185
1296,Business 1296,Service Provider,Manufacturing,2761028.196977642,738,57666.75865462872
1297,Business 1297,Service Provider,Healthcare,4828275.337424803,704,23973.925273080087
1298,Business 1298,Government,Manufacturing,2465592.6458586487,604,78169.32643046541
1299,Business 1299,Retailer,Manufacturing,510496.6758161608,455,23397.82236568048
1300,Business 1300,Retailer,Finance,9817124.780882128,528,69064.2747996405
1301,Business 1301,Distributor,Manufacturing,3716084.805013125,105,24529.914449887314
1302,Business 1302,Retailer,Healthcare,2441312.2761787022,148,89976.61648590046
1303,Business 1303,Manufacturer,Finance,2580629.9406807227,919,70807.1287068098
1304,Business 1304,Retailer,Retail,6323913.245436692,949,76074.57844617828
1305,Business 1305,Retailer,Finance,9309289.737613298,620,13699.363407009647
1306,Business 1306,Government,Retail,6536778.511009228,864,64269.974781187986
1307,Business 1307,Distributor,Healthcare,2952585.49135497,841,26675.464723891866
1308,Business 1308,Government,Manufacturing,6346997.402458268,812,11091.230916028262
1309,Business 1309,Service Provider,Manufacturing,8194055.775879003,197,22958.807887389783
1310,Business 1310,Manufacturer,Manufacturing,9654443.683611315,331,65995.5166256024
1311,Business 1311,Service Provider,Manufacturing,1646069.5695183072,386,41967.340876589566
1312,Business 1312,Retailer,Retail,4614760.193477839,557,30138.0977502473
1313,Business 1313,Government,Retail,9763717.297168734,912,72824.0478043471
1314,Business 1314,Government,Retail,8412822.39107823,374,29464.714501490427
1315,Business 1315,Retailer,Healthcare,1257307.3855600336,466,63912.557120160556
1316,Business 1316,Service Provider,Retail,5036897.153710949,110,52779.11025037373
1317,Business 1317,Service Provider,Technology,4801256.658068781,244,94257.27523470105
1318,Business 1318,Service Provider,Healthcare,6134133.338464742,316,69743.91581657396
1319,Business 1319,Service Provider,Manufacturing,9794799.89861732,606,76161.57726557375
1320,Business 1320,Government,Retail,8111102.011527154,917,77359.71693169471
1321,Business 1321,Service Provider,Technology,2245943.0888828663,542,99116.5935327526
1322,Business 1322,Manufacturer,Healthcare,440764.82325517974,652,73526.43864979612
1323,Business 1323,Government,Manufacturing,237811.40887762522,272,31034.225396724134
1324,Business 1324,Retailer,Manufacturing,7350261.315137193,658,58539.09873499812
1325,Business 1325,Government,Manufacturing,818883.8208113506,845,28986.523987554177
1326,Business 1326,Retailer,Retail,2167221.538339489,44,60234.45019330325
1327,Business 1327,Manufacturer,Finance,896751.9988598303,363,99568.75114149557
1328,Business 1328,Retailer,Manufacturing,4902148.127675628,24,33015.24325856509
1329,Business 1329,Government,Retail,6657695.692950263,613,68328.92561498724
1330,Business 1330,Service Provider,Healthcare,6456977.57665111,687,12368.176281761404
1331,Business 1331,Manufacturer,Finance,4781291.691529716,448,20503.18508927369
1332,Business 1332,Government,Finance,5220757.08304056,324,72911.74191409374
1333,Business 1333,Service Provider,Healthcare,2642347.602832941,921,78242.2025253269
1334,Business 1334,Retailer,Manufacturing,1034795.1046240033,972,63689.15035743467
1335,Business 1335,Government,Finance,5070104.0627374,236,99794.98565455688
1336,Business 1336,Service Provider,Manufacturing,9048704.931422874,812,38402.81074435801
1337,Business 1337,Distributor,Finance,6384813.932513405,462,47019.15858765849
1338,Business 1338,Retailer,Technology,7964855.072235596,728,13917.318535677656
1339,Business 1339,Retailer,Finance,871083.3540696068,38,80121.29320791979
1340,Business 1340,Manufacturer,Manufacturing,3652728.502702129,641,13838.639778929488
1341,Business 1341,Service Provider,Manufacturing,1150126.2962119607,280,26953.883864356976
1342,Business 1342,Service Provider,Healthcare,2107371.0827228017,45,91756.07203952892
1343,Business 1343,Service Provider,Technology,3246181.416990859,894,38077.93508071272
1344,Business 1344,Government,Retail,2320162.9081179,913,73842.25679047508
1345,Business 1345,Service Provider,Technology,4959455.653797998,351,94560.61628985249
1346,Business 1346,Retailer,Technology,9005542.244206352,738,18903.120828124636
1347,Business 1347,Distributor,Manufacturing,3438511.506904285,531,58908.108154187175
1348,Business 1348,Retailer,Finance,8974331.192702232,388,89772.2539956442
1349,Business 1349,Government,Retail,2996480.924142052,459,68905.3154507315
1350,Business 1350,Distributor,Manufacturing,8214953.890670366,24,49313.21397164516
1351,Business 1351,Service Provider,Healthcare,2645675.148420105,992,60364.76163652506
1352,Business 1352,Service Provider,Technology,2452824.152751323,999,53884.813928462165
1353,Business 1353,Government,Manufacturing,8755081.445687609,475,83872.63487065818
1354,Business 1354,Government,Finance,8589223.193789179,977,83326.15584260179
1355,Business 1355,Retailer,Retail,8932203.91778761,978,87233.15718662512
1356,Business 1356,Manufacturer,Healthcare,7433503.910381886,621,89216.14781488867
1357,Business 1357,Service Provider,Retail,6898538.67862292,157,19608.04231597556
1358,Business 1358,Retailer,Technology,133889.91877329332,900,97211.12037260737
1359,Business 1359,Distributor,Retail,5326767.363525938,55,34846.144473786364
1360,Business 1360,Retailer,Technology,1100247.8525203466,579,41440.859099300345
1361,Business 1361,Distributor,Retail,4419041.813618905,81,79986.08570082115
1362,Business 1362,Manufacturer,Technology,2813918.0339230425,203,68593.37357986596
1363,Business 1363,Service Provider,Healthcare,5843216.83009412,458,72278.83978485543
1364,Business 1364,Distributor,Technology,6219062.245562469,944,78875.74047192399
1365,Business 1365,Distributor,Technology,1495046.0030794747,887,50065.275441616366
1366,Business 1366,Distributor,Retail,6680009.536217483,699,31839.97685415774
1367,Business 1367,Distributor,Technology,3903437.3500850243,169,60895.121676134
1368,Business 1368,Retailer,Retail,6472526.367951758,652,84025.39158299116
1369,Business 1369,Government,Manufacturing,527361.0998537934,35,36663.36078060861
1370,Business 1370,Service Provider,Finance,9645733.5703677,472,30641.582266086858
1371,Business 1371,Distributor,Retail,3106567.6910898355,476,71756.79091220867
1372,Business 1372,Service Provider,Retail,7425421.40454426,519,22347.11910250476
1373,Business 1373,Service Provider,Manufacturing,5924418.002432119,832,63483.12787636179
1374,Business 1374,Retailer,Retail,8416526.404609237,950,98603.58995177377
1375,Business 1375,Distributor,Healthcare,6074004.557245671,511,16970.927097640346
1376,Business 1376,Retailer,Finance,649347.0930494951,298,26545.313977777274
1377,Business 1377,Service Provider,Technology,3122595.3509843773,278,29523.02292227308
1378,Business 1378,Service Provider,Healthcare,5487174.696243202,399,80405.32989718746
1379,Business 1379,Distributor,Manufacturing,4312378.122876292,925,77452.42783559642
1380,Business 1380,Government,Technology,5555865.948199288,797,39923.48924515171
1381,Business 1381,Distributor,Finance,6444410.697943274,479,49221.0606649267
1382,Business 1382,Service Provider,Finance,3934078.9405051176,283,61383.654853103755
1383,Business 1383,Government,Healthcare,1603615.3028560067,113,47839.847077063256
1384,Business 1384,Manufacturer,Retail,4104064.1046766825,422,55662.80158950383
1385,Business 1385,Manufacturer,Healthcare,8573275.934014682,716,12264.824736570412
1386,Business 1386,Government,Technology,9589373.11471038,329,99273.41983634469
1387,Business 1387,Manufacturer,Healthcare,5113832.1676563285,800,74365.79791605452
1388,Business 1388,Distributor,Finance,9756821.64228271,625,58888.66360045697
1389,Business 1389,Manufacturer,Finance,3583987.966575167,951,57676.209763412946
1390,Business 1390,Service Provider,Technology,4896425.500719208,356,70356.60293185442
1391,Business 1391,Government,Finance,7675829.038879963,236,65672.50821453374
1392,Business 1392,Distributor,Finance,5900497.277338948,94,54336.90694404608
1393,Business 1393,Distributor,Healthcare,4872224.18168167,680,56535.44699210023
1394,Business 1394,Government,Manufacturing,8072249.228537089,596,23731.31795470443
1395,Business 1395,Distributor,Healthcare,3515423.4493614333,743,15085.943327719668
1396,Business 1396,Retailer,Healthcare,6991788.254497489,245,27582.288683970393
1397,Business 1397,Retailer,Retail,7070769.73091446,615,88656.37898118825
1398,Business 1398,Distributor,Finance,2858819.120909903,888,49316.520921059215
1399,Business 1399,Distributor,Finance,6139937.540691916,658,69291.77899573938
1400,Business 1400,Distributor,Technology,7001690.884960184,768,94569.87961768298
1401,Business 1401,Government,Retail,8123241.278617069,614,37974.19313278934
1402,Business 1402,Retailer,Healthcare,6244662.803951748,403,96261.49824589283
1403,Business 1403,Service Provider,Technology,2250261.0519342916,939,48873.94131158305
1404,Business 1404,Government,Manufacturing,1222304.6073416483,903,23901.452152106955
1405,Business 1405,Distributor,Technology,4747486.134881609,202,24838.355209999427
1406,Business 1406,Retailer,Finance,8122906.152251504,280,26005.98216759472
1407,Business 1407,Retailer,Finance,9926219.78498237,457,81717.40403709955
1408,Business 1408,Service Provider,Retail,9358951.886515565,89,57897.953723317485
1409,Business 1409,Government,Finance,5915480.365749663,233,71329.4919707744
1410,Business 1410,Distributor,Finance,6851817.218160596,557,17164.899655679194
1411,Business 1411,Distributor,Manufacturing,5019597.911002942,388,25112.298616969412
1412,Business 1412,Manufacturer,Finance,5163137.378428566,279,51226.738622150086
1413,Business 1413,Retailer,Manufacturing,394913.2108846623,163,12526.402314979812
1414,Business 1414,Government,Manufacturing,7941296.609512586,16,24304.25243673612
1415,Business 1415,Manufacturer,Finance,3826870.071194698,608,75032.49487162835
1416,Business 1416,Government,Healthcare,9874759.073854312,184,37195.37285866763
1417,Business 1417,Government,Finance,2986575.5617179885,640,52002.87058209102
1418,Business 1418,Service Provider,Manufacturing,2191160.226372131,262,46515.56549686859
1419,Business 1419,Manufacturer,Retail,1491367.8963313017,660,56794.398433350805
1420,Business 1420,Government,Retail,1765707.8397723604,151,19736.275082142296
1421,Business 1421,Manufacturer,Finance,1035325.4731127701,488,53711.81600088662
1422,Business 1422,Manufacturer,Manufacturing,8877433.486130554,90,61380.828001897644
1423,Business 1423,Retailer,Healthcare,7042692.433120459,343,63006.07428099137
1424,Business 1424,Distributor,Retail,6579832.167098578,303,23919.62377771419
1425,Business 1425,Manufacturer,Retail,1359850.5150857307,933,53458.56778924183
1426,Business 1426,Manufacturer,Retail,8355983.014723954,284,99357.8180661569
1427,Business 1427,Retailer,Healthcare,2240880.4750843984,782,88391.19853702297
1428,Business 1428,Government,Finance,7019619.591366589,548,19377.60875996945
1429,Business 1429,Service Provider,Finance,3993377.052797672,886,96696.6340607253
1430,Business 1430,Service Provider,Healthcare,2049584.216731135,822,47126.308484103014
1431,Business 1431,Distributor,Technology,7609384.059337394,127,19491.290063947687
1432,Business 1432,Manufacturer,Retail,6339059.989628868,47,38352.50265763555
1433,Business 1433,Retailer,Manufacturing,7609435.506199661,76,75260.54045637797
1434,Business 1434,Distributor,Technology,6256535.460012698,112,91579.90631974438
1435,Business 1435,Service Provider,Finance,3320895.67631747,821,85958.0545156272
1436,Business 1436,Distributor,Healthcare,6131222.245792512,229,29300.87576395079
1437,Business 1437,Government,Manufacturing,229857.53754725523,222,40662.54845658857
1438,Business 1438,Service Provider,Technology,5477301.608916836,229,42699.21531731235
1439,Business 1439,Manufacturer,Manufacturing,8460180.148755984,510,69864.2200935958
1440,Business 1440,Retailer,Finance,6774848.94131539,440,20008.228151780684
1441,Business 1441,Service Provider,Manufacturing,7166740.0754102925,527,79720.83096189146
1442,Business 1442,Distributor,Retail,5103783.409374981,716,84319.22569064677
1443,Business 1443,Government,Healthcare,9615492.50021981,544,10612.147326351422
1444,Business 1444,Distributor,Retail,2054199.68253264,120,22680.94691925672
1445,Business 1445,Service Provider,Retail,8467105.678941887,898,33347.56636291863
1446,Business 1446,Manufacturer,Technology,6882988.042753972,149,94612.18958764494
1447,Business 1447,Distributor,Technology,7293092.903751705,839,81735.76415347621
1448,Business 1448,Distributor,Manufacturing,1424921.2326184413,614,34800.99813453861
1449,Business 1449,Service Provider,Manufacturing,6998229.798610255,896,43133.240947504695
1450,Business 1450,Government,Retail,7326523.134153327,761,18045.846200938468
1451,Business 1451,Manufacturer,Technology,5358472.33887373,136,31158.011771586658
1452,Business 1452,Manufacturer,Technology,2870958.7268667193,652,54839.76123097459
1453,Business 1453,Retailer,Manufacturing,3517624.678743933,239,48807.758705923145
1454,Business 1454,Distributor,Retail,7090052.021463142,66,27731.25092372574
1455,Business 1455,Government,Healthcare,7572905.318224953,748,61145.214970833986
1456,Business 1456,Government,Manufacturing,1119155.0855768393,710,15105.799088977768
1457,Business 1457,Distributor,Healthcare,3509659.316126653,100,95031.54799982106
1458,Business 1458,Retailer,Technology,9731562.481142607,334,12063.013481029198
1459,Business 1459,Service Provider,Technology,4798098.500274569,132,13956.432699056213
1460,Business 1460,Retailer,Healthcare,2102187.227588724,195,19264.40402145634
1461,Business 1461,Service Provider,Technology,2907954.7454973254,514,61970.48334906556
1462,Business 1462,Distributor,Finance,1085314.6006434825,694,65376.96073834149
1463,Business 1463,Service Provider,Technology,1362297.4063482257,311,33753.103837806324
1464,Business 1464,Government,Technology,5678331.2910998585,373,86363.61138044708
1465,Business 1465,Retailer,Finance,851473.7688272806,934,12450.58443837429
1466,Business 1466,Government,Technology,3632192.3124195123,93,39789.279238507064
1467,Business 1467,Manufacturer,Retail,3029095.117547938,764,59558.238941633565
1468,Business 1468,Service Provider,Manufacturing,8367211.49435433,619,30517.721930382013
1469,Business 1469,Manufacturer,Finance,2942126.1914022435,569,61954.460693485096
1470,Business 1470,Service Provider,Retail,6206818.004904889,90,43016.29227520584
1471,Business 1471,Government,Healthcare,150995.3248352153,867,81704.75611465792
1472,Business 1472,Distributor,Retail,7543559.670528547,570,27642.479313291336
1473,Business 1473,Service Provider,Healthcare,5472908.930400423,382,49971.41233938302
1474,Business 1474,Retailer,Healthcare,5877114.38364168,48,17166.141064729673
1475,Business 1475,Service Provider,Healthcare,7148287.157244998,769,76958.5802801948
1476,Business 1476,Retailer,Healthcare,8542303.876928985,629,48752.8144288197
1477,Business 1477,Service Provider,Technology,2330281.5272561493,465,68803.59304760085
1478,Business 1478,Manufacturer,Manufacturing,836914.1777135122,281,41903.524968337704
1479,Business 1479,Retailer,Technology,4887057.285369244,446,97364.97984290819
1480,Business 1480,Distributor,Healthcare,4638750.778902042,526,36050.12395369406
1481,Business 1481,Distributor,Finance,7068301.810062206,606,11713.631806738269
1482,Business 1482,Retailer,Healthcare,8658788.336043008,484,67861.08346854115
1483,Business 1483,Manufacturer,Retail,1201868.1838955705,243,10496.871046404416
1484,Business 1484,Distributor,Finance,1635209.8289275353,340,37638.08061510723
1485,Business 1485,Manufacturer,Manufacturing,6184538.32843896,122,53714.360590386466
1486,Business 1486,Government,Technology,6299349.564900528,405,57035.644553796286
1487,Business 1487,Retailer,Technology,4687293.664906293,834,55344.38275429364
1488,Business 1488,Government,Healthcare,1953838.1189782019,918,64573.03937677945
1489,Business 1489,Retailer,Healthcare,6049091.424199584,121,31831.237006732594
1490,Business 1490,Service Provider,Healthcare,8219676.050236937,782,51800.06523412235
1491,Business 1491,Manufacturer,Manufacturing,5108879.544615797,94,66407.62281434063
1492,Business 1492,Distributor,Manufacturing,8889123.309361557,427,23481.240436253524
1493,Business 1493,Manufacturer,Finance,2011418.6043263518,98,31687.76626417586
1494,Business 1494,Distributor,Manufacturing,3277266.919815169,74,22614.67100828154
1495,Business 1495,Government,Retail,9944231.679971784,930,80712.82007557891
1496,Business 1496,Distributor,Healthcare,1232063.9994340716,197,54151.419649786614
1497,Business 1497,Government,Finance,7382983.322026108,693,15238.417472356148
1498,Business 1498,Distributor,Healthcare,3107535.7933636564,457,24237.82022980891
1499,Business 1499,Service Provider,Manufacturing,8659683.080752647,346,27116.966369191807
1500,Business 1500,Distributor,Finance,2815513.755552615,927,67425.12092358863
1501,Business 1501,Government,Manufacturing,2724501.35651905,530,59405.01899167226
1502,Business 1502,Government,Healthcare,5652281.367750836,857,55151.78371038676
1503,Business 1503,Distributor,Manufacturing,7737790.130100329,253,19262.787421527828
1504,Business 1504,Retailer,Manufacturing,6539600.965132145,286,43787.42623492425
1505,Business 1505,Retailer,Finance,615062.457749869,452,81087.34517276697
1506,Business 1506,Manufacturer,Healthcare,6207546.949219562,718,47225.13770246392
1507,Business 1507,Government,Manufacturing,3263591.365502304,481,98070.96943892335
1508,Business 1508,Service Provider,Finance,9295027.461387075,978,26695.201643701275
1509,Business 1509,Government,Manufacturing,3028455.753824252,36,63213.19726963217
1510,Business 1510,Retailer,Healthcare,1294464.1847982716,202,48709.59127457818
1511,Business 1511,Service Provider,Retail,1504864.1352368195,95,51273.96882066462
1512,Business 1512,Service Provider,Manufacturing,727693.1305106311,804,80733.40141676168
1513,Business 1513,Retailer,Healthcare,3413885.969125352,980,76445.23821698876
1514,Business 1514,Retailer,Finance,4286475.155238807,816,50617.17315687771
1515,Business 1515,Government,Technology,1531413.7465345855,284,96358.5733722974
1516,Business 1516,Government,Technology,7849781.151745603,447,70059.22730294101
1517,Business 1517,Manufacturer,Finance,6745203.366225841,414,48903.92282745741
1518,Business 1518,Retailer,Healthcare,9155184.783018734,77,92911.27100019544
1519,Business 1519,Service Provider,Retail,9083088.389187984,586,59766.697825986026
1520,Business 1520,Distributor,Technology,9712202.785905011,66,83237.80718871758
1521,Business 1521,Retailer,Retail,7232703.789831817,133,16417.001399763336
1522,Business 1522,Manufacturer,Healthcare,4000059.821458643,345,41170.893620962815
1523,Business 1523,Government,Retail,5608748.973165487,381,97822.84990567909
1524,Business 1524,Distributor,Manufacturing,4637232.567838113,957,30265.322952631075
1525,Business 1525,Manufacturer,Technology,9210481.141108055,686,62402.14019231015
1526,Business 1526,Retailer,Retail,2210993.2733514984,129,85535.10270440913
1527,Business 1527,Manufacturer,Manufacturing,9115975.681511417,196,38319.54275625109
1528,Business 1528,Distributor,Retail,622746.8704576222,65,11876.553270601813
1529,Business 1529,Distributor,Manufacturing,6322317.797873571,400,71326.46099489069
1530,Business 1530,Distributor,Finance,8148323.616184174,798,50145.06878398228
1531,Business 1531,Government,Healthcare,7558706.469738732,132,54265.67017280271
1532,Business 1532,Retailer,Manufacturing,2228853.2190030236,367,86835.54494709028
1533,Business 1533,Service Provider,Healthcare,4012442.321359268,341,21273.82591989899
1534,Business 1534,Government,Retail,2174894.4803274972,926,81813.76989197703
1535,Business 1535,Distributor,Manufacturing,6335225.800154,861,76916.59300841823
1536,Business 1536,Manufacturer,Technology,1228274.95006411,345,60144.64449029162
1537,Business 1537,Service Provider,Technology,6884980.720691762,747,67408.69095800183
1538,Business 1538,Manufacturer,Retail,137215.09064745044,104,98819.04317929964
1539,Business 1539,Government,Manufacturing,5416604.611649593,384,98272.88885590053
1540,Business 1540,Service Provider,Retail,7566238.876600904,495,86505.70215404849
1541,Business 1541,Distributor,Finance,8517049.06253984,382,80327.97279976023
1542,Business 1542,Service Provider,Retail,6066533.429425573,824,27076.869914207426
