product_id,name,category,brand,price,min_order_quantity,bulk_discount,rating
4119,B2B Product 4119,Office Furniture,Brand_44,3449.215089537165,16,0.14738849894935901,4.36220062131691
4120,B2B Product 4120,Safety Equipment,Brand_7,4295.650873121438,57,0.2832149060269601,3.030631481227432
4121,B2B Product 4121,Office Supplies,Brand_31,2741.015434377767,14,0.07102247818700515,4.485533805738101
4122,B2B Product 4122,Office Furniture,Brand_16,3691.205766488717,2,0.29320657156885693,4.808021154834638
4123,B2B Product 4123,Office Supplies,Brand_14,3728.900923653484,65,0.2218936454168618,4.942633867278387
4124,B2B Product 4124,Industrial Equipment,Brand_19,4500.577574333563,12,0.27123486645259026,3.2591666501039462
4125,B2B Product 4125,Raw Materials,Brand_17,2193.6759454599674,18,0.14140954748080925,4.878920130344353
4126,B2B Product 4126,Raw Materials,Brand_1,4351.872243807723,68,0.13400829797468777,4.950895194410503
4127,B2B Product 4127,Manufacturing Tools,Brand_38,2288.688239177638,73,0.2527976532668074,4.713844050098661
4128,B2B Product 4128,Safety Equipment,Brand_11,704.2769192963807,75,0.10491315923004198,3.2046439885302638
4129,B2B Product 4129,Manufacturing Tools,Brand_18,2106.6791384222247,38,0.2620298493596028,3.023494202207397
4130,B2B Product 4130,Office Supplies,Brand_30,3451.023344241655,75,0.18408478986728477,4.208440337638316
4131,B2B Product 4131,Office Furniture,Brand_7,1574.2046909808635,67,0.08475918317013144,4.037181798192725
4132,B2B Product 4132,Office Furniture,Brand_24,1177.2053033640307,2,0.26118037796900173,4.067700629476995
4133,B2B Product 4133,Office Supplies,Brand_37,1865.9142283266435,77,0.28394859982568393,3.265696781781144
4134,B2B Product 4134,Safety Equipment,Brand_35,2727.8916072087563,35,0.08034508494220995,3.3530080401132425
4135,B2B Product 4135,Manufacturing Tools,Brand_18,2369.3227786524935,13,0.12661607466164787,3.6494480827368143
4136,B2B Product 4136,Manufacturing Tools,Brand_48,1642.2804591957874,63,0.17384761589333142,3.473817802005304
4137,B2B Product 4137,Office Furniture,Brand_45,2208.908533492654,94,0.09529754236441136,4.610148364633715
4138,B2B Product 4138,Safety Equipment,Brand_39,2971.1119388034936,64,0.053825460223219754,3.5882144220927588
4139,B2B Product 4139,Manufacturing Tools,Brand_1,3998.892500106112,71,0.10174735420948318,4.942268692586114
4140,B2B Product 4140,Safety Equipment,Brand_35,4596.701401823622,91,0.09820857619956315,4.448700202755191
4141,B2B Product 4141,Manufacturing Tools,Brand_4,688.7380993507037,82,0.1213580589267353,4.088675723734001
4142,B2B Product 4142,Office Supplies,Brand_48,4188.932956687506,38,0.18474734231804335,4.5728840191333475
4143,B2B Product 4143,Office Supplies,Brand_36,2275.1290298159215,57,0.06836578473495132,4.994191436004414
4144,B2B Product 4144,Raw Materials,Brand_41,240.5550066801448,36,0.1477898481840697,4.041605611283005
4145,B2B Product 4145,Raw Materials,Brand_46,4929.464901358146,92,0.26319499002862246,3.460029207983932
4146,B2B Product 4146,Industrial Equipment,Brand_18,4097.414630429932,39,0.21669335609445206,4.094688798082622
4147,B2B Product 4147,Manufacturing Tools,Brand_7,4748.12406351779,88,0.16407228688178044,3.022375351388313
4148,B2B Product 4148,IT Hardware,Brand_39,4068.0554065038837,95,0.1607788689525692,3.003598873789362
4149,B2B Product 4149,Office Supplies,Brand_3,1822.737741998262,47,0.06517684954544124,3.986319398906257
4150,B2B Product 4150,IT Hardware,Brand_2,449.838342593525,86,0.0623766582625042,3.012061006031993
4151,B2B Product 4151,Safety Equipment,Brand_37,1033.269234452378,6,0.2505894408164075,4.786112026727387
4152,B2B Product 4152,Raw Materials,Brand_31,3216.762446850832,40,0.1267055955738844,4.777075434811665
4153,B2B Product 4153,Industrial Equipment,Brand_46,1738.0210852584532,34,0.25441612814508724,3.071147933361523
4154,B2B Product 4154,Safety Equipment,Brand_29,3610.067167466622,66,0.15821798879941174,3.5811417073075136
4155,B2B Product 4155,IT Hardware,Brand_46,4069.2775600395116,57,0.06324012126678231,4.7313088014579785
4156,B2B Product 4156,Raw Materials,Brand_5,4467.258189790814,10,0.061298776036267336,3.783315655995453
4157,B2B Product 4157,Safety Equipment,Brand_29,4820.428924749296,64,0.1254903896885663,4.540360739202182
4158,B2B Product 4158,IT Hardware,Brand_44,824.5210454819999,97,0.08160675596031165,4.667621583202241
4159,B2B Product 4159,Industrial Equipment,Brand_33,3916.6998929938554,86,0.12017753895376461,3.1332980116984226
4160,B2B Product 4160,Safety Equipment,Brand_29,77.85754918012591,33,0.23381192612829982,3.170232993267992
4161,B2B Product 4161,Industrial Equipment,Brand_48,3824.2377186135814,8,0.21004613127018373,3.6418713395050366
4162,B2B Product 4162,Safety Equipment,Brand_5,2827.306575017811,39,0.23319570743837198,3.374273576299056
4163,B2B Product 4163,Office Furniture,Brand_20,3723.950560860435,16,0.2045593102996957,3.955485570627662
4164,B2B Product 4164,Raw Materials,Brand_6,1925.5150791333676,97,0.0692374310883365,3.4954757429658336
4165,B2B Product 4165,Office Supplies,Brand_4,1977.026362481198,15,0.14452488544779635,4.890413344929599
4166,B2B Product 4166,Raw Materials,Brand_32,2941.442481532111,95,0.12476924277657621,4.8315342535498065
4167,B2B Product 4167,Manufacturing Tools,Brand_25,4399.480388735325,27,0.2768763041309009,3.7576572763262392
4168,B2B Product 4168,Safety Equipment,Brand_29,2505.0885585268475,75,0.06417133746866337,4.053411990114792
4169,B2B Product 4169,Safety Equipment,Brand_17,2348.689207080828,20,0.09020426245253275,4.6569417370039785
4170,B2B Product 4170,Safety Equipment,Brand_18,1516.303420290747,9,0.09549631932981557,4.779291463854264
4171,B2B Product 4171,Industrial Equipment,Brand_21,3793.166916711575,81,0.1662909591159626,4.255122956094099
4172,B2B Product 4172,IT Hardware,Brand_26,1726.090181567632,98,0.07283906472888403,4.650334102632138
4173,B2B Product 4173,Industrial Equipment,Brand_1,1180.8922657130481,96,0.09595629868022872,3.4987678366904715
4174,B2B Product 4174,IT Hardware,Brand_9,4292.794065307391,98,0.18603759594857877,4.078562944477909
4175,B2B Product 4175,Office Furniture,Brand_8,1771.7331245348767,36,0.10396473589646708,4.46135025038337
4176,B2B Product 4176,Raw Materials,Brand_37,4131.165032008881,96,0.17726842263800263,3.170109300000105
4177,B2B Product 4177,Raw Materials,Brand_9,3511.2228073343267,4,0.16771683630829565,3.8206514153776903
4178,B2B Product 4178,Office Furniture,Brand_45,3279.358010447478,66,0.18752380599102347,3.948712771332512
4179,B2B Product 4179,IT Hardware,Brand_36,4117.5640767462155,6,0.22542455268617506,4.169678428027556
4180,B2B Product 4180,Manufacturing Tools,Brand_7,1312.0031602511588,82,0.27644402015039715,4.139957424780723
4181,B2B Product 4181,IT Hardware,Brand_49,1581.4062928159228,80,0.19433300631565625,3.9185889278479458
4182,B2B Product 4182,IT Hardware,Brand_31,3584.718002289678,7,0.25414392629314386,3.5401696331500183
4183,B2B Product 4183,IT Hardware,Brand_45,2807.648854149407,64,0.2529031481913332,4.40495215301826
4184,B2B Product 4184,Safety Equipment,Brand_31,2142.950008517974,13,0.17173783332337467,4.688705283387937
4185,B2B Product 4185,Industrial Equipment,Brand_23,3177.3863512809644,86,0.17746877268648287,4.441855676977284
4186,B2B Product 4186,Manufacturing Tools,Brand_27,2619.6434517872035,43,0.19252001256017226,3.825543131234822
4187,B2B Product 4187,Safety Equipment,Brand_33,4627.57055019027,5,0.27377251129428526,4.035809025382177
4188,B2B Product 4188,Raw Materials,Brand_15,4214.581369569118,23,0.24819452989359436,4.722972292626
4189,B2B Product 4189,Safety Equipment,Brand_28,1241.4128700388737,66,0.13952741648590317,4.042649487273938
4190,B2B Product 4190,Manufacturing Tools,Brand_14,4586.0545909663615,36,0.25630324079747724,4.676550417331001
4191,B2B Product 4191,Office Supplies,Brand_18,448.8800633813722,87,0.13090622922538664,4.948111101794222
4192,B2B Product 4192,Manufacturing Tools,Brand_20,917.6222476625804,96,0.2528610469520965,4.366153577921288
4193,B2B Product 4193,Safety Equipment,Brand_37,4202.1100541411115,75,0.19594163136357562,4.23844801896522
4194,B2B Product 4194,IT Hardware,Brand_36,2116.445626513856,22,0.25868837164786695,4.506995625084538
4195,B2B Product 4195,Safety Equipment,Brand_10,3494.649771365969,56,0.10145574525983762,3.641286596437006
4196,B2B Product 4196,Manufacturing Tools,Brand_3,865.8006755424983,31,0.22271428989881376,4.854240771021877
4197,B2B Product 4197,Industrial Equipment,Brand_24,1941.0129116955952,20,0.2149537920510029,4.1266136043307915
4198,B2B Product 4198,Safety Equipment,Brand_14,1553.6079358451736,84,0.13241451319910724,3.2234404249578077
4199,B2B Product 4199,Safety Equipment,Brand_19,4128.026821152995,59,0.21548905697615278,4.568918933847704
4200,B2B Product 4200,Manufacturing Tools,Brand_41,341.3037724270914,41,0.18110705807819233,4.389067175812566
4201,B2B Product 4201,Manufacturing Tools,Brand_14,662.1123696570504,37,0.09174381310432826,3.1001496235111876
4202,B2B Product 4202,Manufacturing Tools,Brand_8,435.6903512765763,97,0.10571008569948213,4.696160147547658
4203,B2B Product 4203,Industrial Equipment,Brand_4,1469.990396026586,74,0.2990879205672951,4.8159202946015265
4204,B2B Product 4204,Manufacturing Tools,Brand_3,3592.89150310343,73,0.1531432400778176,4.710189314435297
4205,B2B Product 4205,Manufacturing Tools,Brand_28,3915.3075399160125,89,0.26625271856657123,3.1315934862087587
4206,B2B Product 4206,Industrial Equipment,Brand_2,1747.680441891216,52,0.05039091124665322,4.111894223524441
4207,B2B Product 4207,IT Hardware,Brand_41,4543.7146334873605,10,0.2779484505407647,3.7554705012095217
4208,B2B Product 4208,Office Supplies,Brand_15,1471.7027396506787,40,0.10406114882446237,4.495586111118974
4209,B2B Product 4209,IT Hardware,Brand_2,51.26429636017259,15,0.1131262784650776,4.642827449567157
4210,B2B Product 4210,Office Furniture,Brand_16,4005.163017363847,8,0.2152781873665407,4.913771535563209
4211,B2B Product 4211,Industrial Equipment,Brand_23,2296.287234261002,27,0.20028307325157724,3.266162496162209
4212,B2B Product 4212,Office Supplies,Brand_8,3038.2361019578607,43,0.08813867339816316,4.494682992607751
4213,B2B Product 4213,Safety Equipment,Brand_28,1067.0478416665965,53,0.16312814545735366,4.58867547769918
4214,B2B Product 4214,Office Furniture,Brand_28,2378.43736260417,48,0.21785616679402037,3.885134812229447
4215,B2B Product 4215,IT Hardware,Brand_19,2551.9462481200912,69,0.2609155934519981,3.3094623382030512
4216,B2B Product 4216,Office Furniture,Brand_30,1946.836793389806,50,0.19651907810402341,3.52564661062252
4217,B2B Product 4217,Industrial Equipment,Brand_8,4897.338137726073,99,0.25480065317448997,4.767805977345712
4218,B2B Product 4218,Safety Equipment,Brand_23,4611.763733072924,3,0.23631329210661428,3.477751074012119
4219,B2B Product 4219,Manufacturing Tools,Brand_35,1354.9708273734122,91,0.1476980426511772,4.755808754719044
4220,B2B Product 4220,Manufacturing Tools,Brand_38,3832.827983844618,9,0.1041436653974246,4.4725529494135365
4221,B2B Product 4221,Manufacturing Tools,Brand_27,4928.544417716689,96,0.14105079601125542,3.2794590967667716
4222,B2B Product 4222,Industrial Equipment,Brand_33,4039.4224881935443,12,0.11914323225545252,4.553004487747957
4223,B2B Product 4223,Office Furniture,Brand_26,3390.3458510105606,14,0.20769345802227557,3.9311354424574727
4224,B2B Product 4224,Industrial Equipment,Brand_11,3187.7780027511667,6,0.21298996447332236,3.3378320835669646
4225,B2B Product 4225,Manufacturing Tools,Brand_43,4538.4534863948575,4,0.26285738934855085,4.8478043892641836
4226,B2B Product 4226,Safety Equipment,Brand_38,4130.847953183793,71,0.1109232393690283,3.652720098201705
4227,B2B Product 4227,Safety Equipment,Brand_27,4019.6232096341196,28,0.1433372803197865,3.5796522065500986
4228,B2B Product 4228,Manufacturing Tools,Brand_46,4606.976320159757,28,0.2537364474418386,3.501655049273581
4229,B2B Product 4229,Manufacturing Tools,Brand_42,2507.6780329496382,62,0.17331891407384387,4.092802882062944
4230,B2B Product 4230,Raw Materials,Brand_44,3793.543341577755,95,0.06289082393476057,4.701971770402218
4231,B2B Product 4231,Manufacturing Tools,Brand_37,1873.443110624382,48,0.2968489079869367,4.383203600232799
4232,B2B Product 4232,IT Hardware,Brand_44,4497.600376062372,50,0.11014367685527561,3.3107942454558463
4233,B2B Product 4233,Office Furniture,Brand_21,3764.477821502814,70,0.11524292301483886,3.0076754346819357
4234,B2B Product 4234,Raw Materials,Brand_20,3551.4927108082215,61,0.2171607054274028,3.987437101645304
4235,B2B Product 4235,Industrial Equipment,Brand_15,3606.204381054434,33,0.21218683956162154,3.6921414509231294
4236,B2B Product 4236,Industrial Equipment,Brand_46,4463.681368253849,17,0.29152674163226083,3.973619110119583
4237,B2B Product 4237,Office Furniture,Brand_30,3499.312002431905,46,0.27327722104107927,4.06764331880713
4238,B2B Product 4238,IT Hardware,Brand_39,1294.5103521001174,86,0.12017936523345533,3.1376932304598633
4239,B2B Product 4239,IT Hardware,Brand_15,509.5198050093227,91,0.21431590645070375,3.843555822597369
4240,B2B Product 4240,IT Hardware,Brand_32,2377.5792874395547,81,0.19661925406007597,3.0875065219749147
4241,B2B Product 4241,Safety Equipment,Brand_3,2538.9240212955,67,0.2805233012343275,4.314512873522306
4242,B2B Product 4242,Safety Equipment,Brand_18,4035.724555461029,67,0.06734779187359448,3.1653545224062514
4243,B2B Product 4243,Industrial Equipment,Brand_32,2157.123859805631,76,0.151724751740498,4.515021713436443
4244,B2B Product 4244,IT Hardware,Brand_35,2197.1442917038225,86,0.12419575205695117,3.803106063815047
4245,B2B Product 4245,Safety Equipment,Brand_40,4286.437780252226,48,0.06598438656699497,4.7061154968833945
4246,B2B Product 4246,Office Furniture,Brand_15,4701.360391570799,61,0.24720874618400485,4.264910566064764
4247,B2B Product 4247,Office Supplies,Brand_39,3668.732405959166,97,0.24862917203977153,4.101741354425356
4248,B2B Product 4248,Office Supplies,Brand_45,3407.878510528894,79,0.2454754134586299,3.716311157272887
4249,B2B Product 4249,Office Supplies,Brand_31,1254.666129908163,19,0.275851744703228,3.8010743701455887
4250,B2B Product 4250,IT Hardware,Brand_35,560.4437688090795,2,0.09321321966033218,4.670298723790235
4251,B2B Product 4251,Office Supplies,Brand_38,1113.742753030142,73,0.1299634051377767,4.728312791844362
4252,B2B Product 4252,Raw Materials,Brand_11,3406.4741531099876,64,0.15777149502516596,4.876297582863807
4253,B2B Product 4253,Raw Materials,Brand_15,4542.263141859182,65,0.17432309083731123,4.062565538878408
4254,B2B Product 4254,Raw Materials,Brand_3,4961.633650157801,97,0.1239829636934157,4.840119164348529
4255,B2B Product 4255,IT Hardware,Brand_3,2079.7851577958004,80,0.11117897128354169,4.166516757980715
4256,B2B Product 4256,Office Supplies,Brand_26,1931.5220934174042,15,0.1889800604482566,4.962493398060741
4257,B2B Product 4257,Raw Materials,Brand_38,130.38336011079906,58,0.1691081498412299,4.924508259450189
4258,B2B Product 4258,Safety Equipment,Brand_18,4621.443448626016,49,0.10720674215567243,4.589526504486282
4259,B2B Product 4259,Safety Equipment,Brand_2,3701.81279867369,44,0.1246769598336419,3.106031236976361
4260,B2B Product 4260,Office Furniture,Brand_43,3403.5127016931356,84,0.06959079811832657,4.863200854761504
4261,B2B Product 4261,IT Hardware,Brand_42,3922.84642374383,76,0.0882597745974263,4.459771855765117
4262,B2B Product 4262,Manufacturing Tools,Brand_28,592.2636304721424,43,0.11809198285188637,3.760709863516989
4263,B2B Product 4263,Office Supplies,Brand_14,785.5319936025397,8,0.20364876008075772,3.1074189776900973
4264,B2B Product 4264,Safety Equipment,Brand_37,4736.771166279732,60,0.06841305182113529,4.131289751432671
4265,B2B Product 4265,Raw Materials,Brand_31,2036.6797650926926,53,0.14514261319577082,3.7897656120407204
4266,B2B Product 4266,Manufacturing Tools,Brand_20,2107.553306428093,6,0.12872103615538272,4.075487369146051
4267,B2B Product 4267,Office Furniture,Brand_41,3972.5725364817213,6,0.274027645436138,4.328234447923837
4268,B2B Product 4268,Industrial Equipment,Brand_44,3941.5927411065313,64,0.07713515359176289,3.7724184888439973
4269,B2B Product 4269,Safety Equipment,Brand_25,4802.847041999435,17,0.11183398250249034,4.706284197069491
4270,B2B Product 4270,IT Hardware,Brand_48,4192.60566881934,18,0.14909520020430955,4.627393321856509
4271,B2B Product 4271,Raw Materials,Brand_19,4433.438820316949,86,0.2022958090213292,3.2197043616293906
4272,B2B Product 4272,Office Furniture,Brand_27,4915.897523220558,83,0.23183152090496362,3.398779636018294
4273,B2B Product 4273,Safety Equipment,Brand_3,2514.247300270234,78,0.06451277348184727,3.1115487056132034
4274,B2B Product 4274,Office Furniture,Brand_8,1942.569042412154,14,0.18342241347627453,4.107791948811139
4275,B2B Product 4275,IT Hardware,Brand_21,4384.990032260991,44,0.286890044224461,3.36203275524488
4276,B2B Product 4276,Manufacturing Tools,Brand_25,4773.78124538171,23,0.25138971424933787,3.2737351815223947
4277,B2B Product 4277,Manufacturing Tools,Brand_27,2823.7323784206465,26,0.058284654538685546,4.556990096605891
4278,B2B Product 4278,Safety Equipment,Brand_29,3777.0042671199612,38,0.08051754869691628,3.9202460452016474
4279,B2B Product 4279,Office Furniture,Brand_19,1376.9673437802928,64,0.19442704407730133,3.468723424193003
4280,B2B Product 4280,Office Furniture,Brand_10,1842.5765416495608,49,0.12019533563724337,3.9634102302496617
4281,B2B Product 4281,Raw Materials,Brand_46,3874.0096894468384,78,0.28679644222727224,4.597128267775192
4282,B2B Product 4282,Industrial Equipment,Brand_2,378.8192961691003,8,0.23299111014791013,4.343760560009449
4283,B2B Product 4283,Manufacturing Tools,Brand_41,3902.2287462429063,97,0.20496512161448638,4.517223312140514
4284,B2B Product 4284,Manufacturing Tools,Brand_7,3856.901913894101,65,0.2162173007104678,3.7464875363150405
4285,B2B Product 4285,Raw Materials,Brand_45,3140.271971608796,89,0.29036023526393806,3.712932538853078
4286,B2B Product 4286,Raw Materials,Brand_28,3858.3522926353894,98,0.17711178421281465,3.9974100225573057
4287,B2B Product 4287,Manufacturing Tools,Brand_48,1807.9679538595499,54,0.1316836086570246,3.547409293566777
4288,B2B Product 4288,Safety Equipment,Brand_28,232.3745653811153,97,0.1758172547311317,4.441422558070576
4289,B2B Product 4289,Industrial Equipment,Brand_8,2923.1068181954593,47,0.05358273058831399,4.969015155756711
4290,B2B Product 4290,Manufacturing Tools,Brand_25,3708.996677932204,74,0.22217413473626196,3.712015635085649
4291,B2B Product 4291,Raw Materials,Brand_45,1460.6881860236804,80,0.16425459525443015,3.6593564206822315
4292,B2B Product 4292,Raw Materials,Brand_3,4573.799891741414,89,0.23037608913289676,4.66987290847594
4293,B2B Product 4293,Safety Equipment,Brand_33,611.064181361481,77,0.2163396900819034,3.9692047769813783
4294,B2B Product 4294,Raw Materials,Brand_12,4219.702320938635,29,0.07491807649274489,3.718639986792021
4295,B2B Product 4295,Industrial Equipment,Brand_35,2753.269981864499,6,0.27573409880121896,3.012210358093775
4296,B2B Product 4296,Office Supplies,Brand_25,4873.735525730992,29,0.28450761468345875,4.917514825258561
4297,B2B Product 4297,Safety Equipment,Brand_11,4373.220412297949,46,0.28570730773863157,4.639578878499347
4298,B2B Product 4298,Safety Equipment,Brand_37,3347.6903530335776,67,0.2361166988735693,3.4765444765956155
4299,B2B Product 4299,IT Hardware,Brand_1,4880.259807950085,67,0.26274394031891773,3.9701494210933532
4300,B2B Product 4300,Safety Equipment,Brand_18,4568.72455648507,78,0.28950834237359835,3.062941589687492
4301,B2B Product 4301,Safety Equipment,Brand_27,504.86944338696213,26,0.2576188689114807,3.317792779763842
4302,B2B Product 4302,Industrial Equipment,Brand_3,4142.53921314916,40,0.21903441536442952,4.273087088990492
4303,B2B Product 4303,IT Hardware,Brand_30,1211.672060995661,8,0.10182643146487867,4.884102021602231
4304,B2B Product 4304,Office Supplies,Brand_28,271.31821374833476,59,0.07172950387176956,4.720371633821914
4305,B2B Product 4305,Office Supplies,Brand_32,2887.1596045094852,53,0.1562096033559524,4.729622153987222
4306,B2B Product 4306,Raw Materials,Brand_34,3989.2904824449347,60,0.09312437697033325,3.469603380911753
4307,B2B Product 4307,Office Supplies,Brand_29,1500.7096124588606,76,0.19739569270681762,4.825455501543868
4308,B2B Product 4308,Raw Materials,Brand_48,4947.968575944159,63,0.2517364418427546,3.4791294704629303
4309,B2B Product 4309,Safety Equipment,Brand_16,3340.5229422131615,92,0.2588384474469045,3.5374496605880035
4310,B2B Product 4310,IT Hardware,Brand_23,3095.8875510145376,15,0.18198398859963483,3.0935418316561343
4311,B2B Product 4311,Safety Equipment,Brand_11,3779.1724940041017,48,0.2265985605410103,4.576096428472762
4312,B2B Product 4312,Office Furniture,Brand_25,756.5458274565275,81,0.15924320276649045,3.911233314126967
4313,B2B Product 4313,Industrial Equipment,Brand_30,606.4577945312678,52,0.1144636725145803,4.4763145389545524
4314,B2B Product 4314,Manufacturing Tools,Brand_46,1874.13885307729,32,0.1497606482029985,4.839732635462944
4315,B2B Product 4315,Raw Materials,Brand_7,1471.5537042781011,65,0.13358459850630133,3.511884139575831
4316,B2B Product 4316,Safety Equipment,Brand_40,1152.7087215346614,24,0.12257769976303008,4.7508804599190775
4317,B2B Product 4317,Raw Materials,Brand_6,4260.599347724108,51,0.2044286451289158,4.71100844289722
4318,B2B Product 4318,Manufacturing Tools,Brand_9,78.27263645068533,78,0.09255340242078551,4.650674166959677
4319,B2B Product 4319,Safety Equipment,Brand_37,727.552675559372,78,0.07651707685937571,4.694567616064407
4320,B2B Product 4320,IT Hardware,Brand_3,4487.0985542914605,77,0.1628552914662157,4.471012947383904
4321,B2B Product 4321,Raw Materials,Brand_20,4045.811862441849,50,0.22816324215893447,4.866450541962944
4322,B2B Product 4322,IT Hardware,Brand_13,972.0393411517315,36,0.2664539141725994,4.276616032597027
4323,B2B Product 4323,IT Hardware,Brand_35,3919.7401797934185,74,0.09969684453378531,4.486798032976639
4324,B2B Product 4324,IT Hardware,Brand_7,1665.35639245493,81,0.14507490956835567,3.0451616422196803
4325,B2B Product 4325,IT Hardware,Brand_41,4367.242558231016,18,0.2819357830283569,4.78953596066458
4326,B2B Product 4326,Office Furniture,Brand_15,2394.077677721446,61,0.29225019111456124,4.124637510118261
4327,B2B Product 4327,Manufacturing Tools,Brand_21,4903.89995170632,64,0.2702662031804555,4.627484049222779
4328,B2B Product 4328,Industrial Equipment,Brand_21,483.47189426667165,4,0.24610290313717692,3.1865813451852034
4329,B2B Product 4329,IT Hardware,Brand_42,3080.57619284135,11,0.20889109443658554,3.969878129337185
4330,B2B Product 4330,IT Hardware,Brand_12,1431.753997320678,33,0.11690940629300388,3.6934355960817005
4331,B2B Product 4331,Office Furniture,Brand_4,2973.7402189144204,35,0.12677954851750195,4.528793306579165
4332,B2B Product 4332,Manufacturing Tools,Brand_11,1129.4073245801892,55,0.17533605633085003,4.129162792210455
4333,B2B Product 4333,Manufacturing Tools,Brand_10,689.9507659344371,35,0.2964528296750973,3.9722739434486325
4334,B2B Product 4334,Manufacturing Tools,Brand_12,3259.5943028780844,38,0.20902553993034056,3.151602909644098
4335,B2B Product 4335,Safety Equipment,Brand_39,1919.1080789702828,68,0.05043098191164598,3.3623908469585393
4336,B2B Product 4336,Raw Materials,Brand_42,3735.19319567234,30,0.1351330510783318,4.831091513103349
4337,B2B Product 4337,IT Hardware,Brand_24,1824.2554076829997,35,0.2492675053913223,3.115281012478272
4338,B2B Product 4338,Manufacturing Tools,Brand_49,1478.2133323433818,96,0.1962197624269006,3.593239707565904
4339,B2B Product 4339,Industrial Equipment,Brand_26,1231.8862811635652,61,0.07741471133361384,4.208342161915127
4340,B2B Product 4340,Office Furniture,Brand_32,174.61806591463767,87,0.13083562096934614,4.947669437427833
4341,B2B Product 4341,Industrial Equipment,Brand_33,4561.490351842936,73,0.14933401303720795,4.26791372852057
4342,B2B Product 4342,IT Hardware,Brand_25,4998.906457786496,33,0.20353686117798497,4.652954852231671
4343,B2B Product 4343,Office Supplies,Brand_10,2801.319019581222,1,0.1830257748538967,4.925970438741739
4344,B2B Product 4344,Industrial Equipment,Brand_4,2884.6775669909925,7,0.10162397759018711,3.2658059536078836
4345,B2B Product 4345,Safety Equipment,Brand_7,1930.225151180978,90,0.2820185724457671,3.808249016512261
4346,B2B Product 4346,Office Supplies,Brand_19,2921.026858607619,30,0.09200580514012337,3.52294509340158
4347,B2B Product 4347,Manufacturing Tools,Brand_3,4967.474620267284,42,0.1330296094314098,4.350850295318487
4348,B2B Product 4348,Office Supplies,Brand_9,2777.764544186228,72,0.05707950698252119,3.201599483451229
4349,B2B Product 4349,Office Supplies,Brand_3,2300.107708507126,21,0.17243181474233416,4.939849760894976
4350,B2B Product 4350,Office Furniture,Brand_17,3589.1603488101146,37,0.26687665361437773,3.9678702096603127
4351,B2B Product 4351,IT Hardware,Brand_44,531.2883592497819,45,0.05623768341545264,3.0979195248506253
4352,B2B Product 4352,Office Furniture,Brand_39,789.0670555251246,81,0.07273852124981776,3.8082708904905154
4353,B2B Product 4353,Office Supplies,Brand_15,3005.3884952253097,48,0.29680907405032014,4.914290529060422
4354,B2B Product 4354,IT Hardware,Brand_30,262.32562896539025,21,0.215861149347507,3.024944602306364
4355,B2B Product 4355,Safety Equipment,Brand_23,205.80183157803228,13,0.0634464883706755,4.216730896974441
4356,B2B Product 4356,Raw Materials,Brand_45,145.62787148131707,34,0.2489339962173452,4.1477302874472
4357,B2B Product 4357,Office Supplies,Brand_33,2999.6856559189164,51,0.2500574318871622,4.427426688925314
4358,B2B Product 4358,Industrial Equipment,Brand_15,4436.067214279332,31,0.1376186833618464,3.9373350758131997
4359,B2B Product 4359,IT Hardware,Brand_4,175.5055764806262,59,0.2460749659510496,3.18815922813168
4360,B2B Product 4360,Office Supplies,Brand_4,1676.9983164878436,25,0.09076522126922519,3.4992291275888934
4361,B2B Product 4361,Office Supplies,Brand_17,4909.047340771795,15,0.10550188854152963,3.128414326895394
4362,B2B Product 4362,Office Supplies,Brand_25,4838.787126676755,97,0.2552752434384661,3.3242945940326543
4363,B2B Product 4363,Safety Equipment,Brand_26,2702.240374507419,1,0.1257387974734232,3.6365588517065057
4364,B2B Product 4364,Safety Equipment,Brand_27,1743.3171968331815,76,0.07280835761192155,3.7745043435394394
4365,B2B Product 4365,Industrial Equipment,Brand_12,354.62674498883206,94,0.11891945697321914,4.971520610048397
4366,B2B Product 4366,Industrial Equipment,Brand_17,4197.388631836047,12,0.22323252086781037,4.854513237207456
4367,B2B Product 4367,IT Hardware,Brand_24,3670.6312474409874,34,0.09622874726155585,3.9047100346486747
4368,B2B Product 4368,IT Hardware,Brand_30,1938.9114639063341,73,0.17005340396151375,4.717829291242026
4369,B2B Product 4369,Office Supplies,Brand_3,1349.0615379415826,87,0.21688858088209328,3.6006980315577355
4370,B2B Product 4370,Manufacturing Tools,Brand_24,456.70820915445853,37,0.24888049667260292,3.7418349788512906
4371,B2B Product 4371,Office Supplies,Brand_11,4355.489580046357,61,0.29435225610933463,3.631764504246937
4372,B2B Product 4372,Manufacturing Tools,Brand_32,4834.940937602364,18,0.15169460439049964,4.96426616437023
4373,B2B Product 4373,Office Furniture,Brand_37,1274.8397773282372,42,0.14369805330007257,4.741045029185656
4374,B2B Product 4374,Raw Materials,Brand_6,3653.5214658371406,84,0.06712606491728794,3.578932568699954
4375,B2B Product 4375,Raw Materials,Brand_23,4323.976797095936,37,0.1242251050324822,3.852065881632818
4376,B2B Product 4376,Manufacturing Tools,Brand_49,183.75308423635832,60,0.10031222707784705,4.948954863575544
4377,B2B Product 4377,Raw Materials,Brand_23,2297.941397469299,81,0.1472544365096385,3.3575291284479514
4378,B2B Product 4378,Office Furniture,Brand_30,613.9076380180074,56,0.06992542453282104,3.844567061630972
