transaction_id,user_id,product_id,quantity,unit_price,total_amount,transaction_date,payment_terms
19551,1924,4709,97,2514.5458303753935,46390.668460472494,2025-03-25 14:00:00,Cash
19552,1260,680,60,3711.12163797172,45317.72560535534,2025-03-25 15:00:00,Cash
19553,1901,487,10,4760.444184962694,35996.702050203014,2025-03-25 16:00:00,Credit
19554,1925,2060,61,4886.180267249019,41834.013961722405,2025-03-25 17:00:00,Net 60
19555,247,3754,20,2840.310466613976,32001.798489356825,2025-03-25 18:00:00,Net 60
19556,1514,977,40,3640.223243329516,31540.509667637318,2025-03-25 19:00:00,Cash
19557,592,3321,32,4026.30943203984,38156.29456667027,2025-03-25 20:00:00,Cash
19558,1274,2140,11,2610.7330544634533,15985.692231743791,2025-03-25 21:00:00,Credit
19559,52,3626,38,4635.762307583987,11234.936828354445,2025-03-25 22:00:00,Cash
19560,210,1825,9,3812.7442509119455,40393.85254198388,2025-03-25 23:00:00,Cash
19561,1363,165,66,1051.1104141557162,43592.93431622605,2025-03-26 00:00:00,Net 60
19562,83,3221,96,713.9087633923352,20603.203547622914,2025-03-26 01:00:00,Cash
19563,1046,3290,49,525.4764528247592,42304.18775113141,2025-03-26 02:00:00,Net 30
19564,17,504,52,4396.765121868313,15230.201383744577,2025-03-26 03:00:00,Cash
19565,10,4971,83,4636.0597724282225,32177.41976640401,2025-03-26 04:00:00,Cash
19566,1383,684,9,3124.2350999404002,43295.54345726372,2025-03-26 05:00:00,Cash
19567,1846,4593,27,1059.786112986013,33776.36397101838,2025-03-26 06:00:00,Credit
19568,1082,660,44,2897.396208360267,40805.94661403419,2025-03-26 07:00:00,Cash
19569,40,3486,10,4649.4552196636705,23534.25583186922,2025-03-26 08:00:00,Net 30
19570,1958,1871,43,502.410567284663,18182.93550751101,2025-03-26 09:00:00,Credit
19571,1153,3974,67,1796.0263043086627,21239.04559873242,2025-03-26 10:00:00,Net 30
19572,1235,3352,87,318.9612074526202,9678.424759798185,2025-03-26 11:00:00,Net 60
19573,289,2199,86,2417.970117560584,40606.076400663434,2025-03-26 12:00:00,Credit
19574,1228,974,85,2673.3665157443093,13852.019507699637,2025-03-26 13:00:00,Net 30
19575,1505,3743,21,3786.0851616699492,42015.11421062712,2025-03-26 14:00:00,Credit
19576,958,2533,13,3559.256124286695,30195.789617856255,2025-03-26 15:00:00,Credit
19577,775,4284,91,3170.6759833774167,17896.23724847939,2025-03-26 16:00:00,Cash
19578,349,3390,82,2905.034498390854,47490.50841485257,2025-03-26 17:00:00,Net 30
19579,405,2489,80,3407.2676909667175,13032.63763940526,2025-03-26 18:00:00,Net 60
19580,1261,3934,59,4988.496326522556,24789.908335149685,2025-03-26 19:00:00,Cash
19581,104,3659,59,1437.658751177871,19973.17504297311,2025-03-26 20:00:00,Cash
19582,321,1196,4,3727.754698000272,25869.401864238942,2025-03-26 21:00:00,Net 60
19583,1347,3708,53,1900.3848712581316,12823.368824468138,2025-03-26 22:00:00,Net 60
19584,1653,35,83,123.21565615214475,13765.563321983223,2025-03-26 23:00:00,Net 60
19585,810,1432,61,2648.830443195308,17360.69204651038,2025-03-27 00:00:00,Cash
19586,1532,519,89,2829.6759979394405,34419.81371457927,2025-03-27 01:00:00,Cash
19587,702,2972,73,202.5991370010718,46431.53720250216,2025-03-27 02:00:00,Credit
19588,1532,453,39,1675.96701230735,18637.5609031147,2025-03-27 03:00:00,Credit
19589,108,1730,54,3625.6025442315436,872.5293337965184,2025-03-27 04:00:00,Net 60
19590,1209,2006,42,1032.2370971515193,33696.6395869445,2025-03-27 05:00:00,Cash
19591,1100,1529,49,3663.4191065936225,35715.648600756904,2025-03-27 06:00:00,Net 60
19592,1692,3756,44,3664.7740155088327,41089.53340208713,2025-03-27 07:00:00,Cash
19593,1278,2515,68,3142.0956776079947,42070.12885930966,2025-03-27 08:00:00,Net 60
19594,143,3653,37,1205.5485377521843,11890.581243955274,2025-03-27 09:00:00,Net 30
19595,815,2220,1,92.53110577565843,27908.043151517588,2025-03-27 10:00:00,Credit
19596,1231,1328,63,4649.338224527436,47380.38353208498,2025-03-27 11:00:00,Net 30
19597,1114,4319,27,1422.8007404892924,5399.0218219498975,2025-03-27 12:00:00,Net 60
19598,1318,4695,87,3722.094445639415,23781.66344452732,2025-03-27 13:00:00,Cash
19599,982,284,48,1068.2425069718706,4954.093255656225,2025-03-27 14:00:00,Net 60
19600,249,1211,74,3338.289461264263,6910.362169130581,2025-03-27 15:00:00,Net 60
19601,953,2926,42,2230.8231332829923,11194.151771146173,2025-03-27 16:00:00,Credit
19602,1265,1215,74,4091.0854297014894,7594.040992942355,2025-03-27 17:00:00,Credit
19603,569,379,39,4077.422237657137,45104.936481426426,2025-03-27 18:00:00,Net 60
19604,690,4110,19,2340.419845165261,31088.96685709671,2025-03-27 19:00:00,Net 60
19605,1971,3165,48,1325.9460553628383,43872.79315585879,2025-03-27 20:00:00,Net 60
19606,1909,1663,46,1124.1111149249748,27882.788254544826,2025-03-27 21:00:00,Cash
19607,1438,537,54,2917.350759256213,8375.977765485317,2025-03-27 22:00:00,Credit
19608,1245,3557,17,564.5254562860514,47498.50055464177,2025-03-27 23:00:00,Credit
19609,1993,4265,97,1881.759598417296,42212.50953150446,2025-03-28 00:00:00,Net 30
19610,1043,3352,51,3619.0950026589426,17472.83722445346,2025-03-28 01:00:00,Net 60
19611,361,3251,93,2617.5944881417813,36934.89734557893,2025-03-28 02:00:00,Net 60
19612,995,4039,81,2464.4485662283205,44809.8193468539,2025-03-28 03:00:00,Net 30
19613,1788,2887,31,4505.384438438132,31679.791877144948,2025-03-28 04:00:00,Credit
19614,1350,4638,71,1565.7309172469804,34708.98407060883,2025-03-28 05:00:00,Credit
19615,1789,4722,99,2408.1820957539717,48996.446042454,2025-03-28 06:00:00,Net 60
19616,1176,3670,82,2172.9258332557383,38721.607342226685,2025-03-28 07:00:00,Cash
19617,1705,91,60,3999.1127144343127,13502.337081005347,2025-03-28 08:00:00,Net 60
19618,1780,2024,62,3680.007012529314,11219.333008978088,2025-03-28 09:00:00,Credit
19619,982,4020,35,1420.6346647348648,25652.135776721552,2025-03-28 10:00:00,Net 60
19620,1905,3732,51,4190.684686785346,22470.828722010065,2025-03-28 11:00:00,Net 30
19621,1339,3307,13,4727.101946822194,46549.09786212092,2025-03-28 12:00:00,Net 30
19622,866,2917,64,4477.197433806064,2406.6072892087273,2025-03-28 13:00:00,Credit
19623,786,1699,40,4535.651740555796,2214.504341376922,2025-03-28 14:00:00,Cash
19624,1848,3871,24,4506.941803850224,1057.660057617628,2025-03-28 15:00:00,Cash
19625,1859,1056,45,624.138167960086,35490.168683121454,2025-03-28 16:00:00,Cash
19626,1499,1194,56,611.160830472329,15215.882912646694,2025-03-28 17:00:00,Cash
19627,932,1772,92,1759.224655896573,36359.96081447551,2025-03-28 18:00:00,Credit
19628,300,3934,39,381.00367369810067,7848.214025966127,2025-03-28 19:00:00,Cash
19629,1908,4926,49,1190.5857337409586,10780.978838658251,2025-03-28 20:00:00,Net 60
19630,1967,2278,72,1743.8559236444664,42641.18040587643,2025-03-28 21:00:00,Credit
19631,833,1453,81,3307.9618527215493,41996.82509582495,2025-03-28 22:00:00,Net 60
19632,446,984,97,788.3578138195519,25669.10520659328,2025-03-28 23:00:00,Net 30
19633,1816,3090,85,2425.5468042070097,7956.282341318848,2025-03-29 00:00:00,Net 60
19634,1743,2206,41,3480.3683584968667,15460.029447721958,2025-03-29 01:00:00,Net 30
19635,1364,1925,67,2479.3061488117396,41324.37324321275,2025-03-29 02:00:00,Net 60
19636,41,2821,1,3865.488967160953,899.8765833348248,2025-03-29 03:00:00,Credit
19637,182,3155,4,1446.2908980749871,15825.763717165495,2025-03-29 04:00:00,Net 60
19638,119,2227,76,4595.196402747992,34566.89870773971,2025-03-29 05:00:00,Credit
19639,759,4929,59,4382.495540319925,36413.9086689497,2025-03-29 06:00:00,Net 60
19640,561,4025,87,431.6669641603532,40295.14261589743,2025-03-29 07:00:00,Net 30
19641,925,2796,13,2237.981404495653,38728.62647112493,2025-03-29 08:00:00,Net 60
19642,215,4667,23,2882.2179671387444,5135.833279232021,2025-03-29 09:00:00,Cash
19643,1963,154,16,1231.2653570753662,9048.620792222395,2025-03-29 10:00:00,Credit
19644,1554,3315,36,2181.6417932565014,20522.36862725322,2025-03-29 11:00:00,Credit
19645,1550,3399,30,4333.099234734078,8172.471058301179,2025-03-29 12:00:00,Credit
19646,1800,4380,76,3336.3010912305886,2474.2756828590905,2025-03-29 13:00:00,Net 60
19647,826,2505,57,1736.8178813402112,32147.68157887706,2025-03-29 14:00:00,Net 60
19648,95,1028,29,722.84618534337,28868.11354664913,2025-03-29 15:00:00,Net 60
19649,1216,824,66,4746.906946851517,28462.297633165344,2025-03-29 16:00:00,Credit
19650,482,1711,4,3808.681492773766,7353.236041089139,2025-03-29 17:00:00,Net 60
19651,188,4299,37,1779.7935556601647,34565.160447868984,2025-03-29 18:00:00,Net 30
19652,774,2280,20,3270.8932676869586,4569.847569277467,2025-03-29 19:00:00,Net 30
19653,1959,3054,8,3552.9753547095834,20020.38130727982,2025-03-29 20:00:00,Net 60
19654,1936,94,40,3692.499027699387,10064.258261519803,2025-03-29 21:00:00,Cash
19655,946,2320,87,2792.609643476678,39186.64956657592,2025-03-29 22:00:00,Net 60
19656,1115,3275,21,3250.4648482033604,18738.31904124133,2025-03-29 23:00:00,Credit
19657,1193,956,68,3466.4520872066087,48675.66618949676,2025-03-30 00:00:00,Net 30
19658,1083,325,8,2681.0592528427237,4555.412371490907,2025-03-30 01:00:00,Net 60
19659,1079,4778,56,192.82135844313558,40802.74175956502,2025-03-30 02:00:00,Net 30
19660,517,4883,15,4040.2545888382792,49270.478777674536,2025-03-30 03:00:00,Net 30
19661,106,3012,75,2610.5060266674045,28849.46417744493,2025-03-30 04:00:00,Cash
19662,389,237,86,3761.8189794398127,11692.503434069657,2025-03-30 05:00:00,Net 30
19663,409,972,57,3040.9871292774124,11045.997975241004,2025-03-30 06:00:00,Credit
19664,1748,1476,1,3857.4011372737687,41030.99950967903,2025-03-30 07:00:00,Net 30
19665,339,4521,69,2270.877179551737,33608.600981364834,2025-03-30 08:00:00,Cash
19666,440,1105,92,273.4971032692606,19483.559914095145,2025-03-30 09:00:00,Cash
19667,7,58,83,3227.0113436198,44206.47840039587,2025-03-30 10:00:00,Cash
19668,1826,1475,86,2801.8776068758048,36812.55987873085,2025-03-30 11:00:00,Net 30
19669,85,247,84,2362.2032355160013,20788.98211300642,2025-03-30 12:00:00,Credit
19670,451,1971,47,3445.1152403066208,37800.38115007987,2025-03-30 13:00:00,Net 30
19671,963,1990,85,3051.760828729138,12546.9298358765,2025-03-30 14:00:00,Net 60
19672,1070,163,98,2314.8207616005,44704.6349521635,2025-03-30 15:00:00,Credit
19673,189,2644,21,3619.6361789762977,32488.910239387245,2025-03-30 16:00:00,Net 30
19674,359,1948,8,3964.096999287973,43356.15442559059,2025-03-30 17:00:00,Cash
19675,1904,4097,74,4497.248502426456,29131.71252205334,2025-03-30 18:00:00,Net 30
19676,111,3604,29,370.07858978973593,24293.68226443072,2025-03-30 19:00:00,Net 60
19677,1725,1455,14,4217.1056030796635,36914.86587054741,2025-03-30 20:00:00,Credit
19678,415,2135,89,260.6363814312549,22840.679258987675,2025-03-30 21:00:00,Net 30
19679,1740,2901,72,1081.3917035365312,12401.010198700742,2025-03-30 22:00:00,Credit
19680,610,57,71,821.2792388538214,10839.73385020118,2025-03-30 23:00:00,Net 60
19681,97,1333,23,4333.482538347331,24380.576193069228,2025-03-31 00:00:00,Net 30
19682,1541,1618,54,3343.634852300502,24363.0569617604,2025-03-31 01:00:00,Credit
19683,1189,354,54,1116.039617305761,15285.299397997076,2025-03-31 02:00:00,Cash
19684,765,863,4,2728.227406419652,2331.082017637904,2025-03-31 03:00:00,Net 30
19685,971,3796,70,4102.018229174446,16859.909846605715,2025-03-31 04:00:00,Net 60
19686,864,3655,77,763.2147238918956,25759.494405293444,2025-03-31 05:00:00,Net 60
19687,1741,897,87,3811.140016535271,28070.110918628365,2025-03-31 06:00:00,Net 60
19688,1837,2097,41,2732.6243660278014,16338.490197189833,2025-03-31 07:00:00,Cash
19689,1157,3237,93,2129.4146990206577,5403.042560004748,2025-03-31 08:00:00,Net 60
19690,665,2819,23,1650.5146485901994,46181.019933743366,2025-03-31 09:00:00,Cash
19691,1513,4642,48,4200.4746132937935,1435.8584115536728,2025-03-31 10:00:00,Net 60
19692,162,1800,45,760.4372097383379,25276.236178702275,2025-03-31 11:00:00,Net 60
19693,1704,2919,7,3696.3755822539897,40008.93252793063,2025-03-31 12:00:00,Net 30
19694,766,1108,86,541.3901825673574,49006.748769199,2025-03-31 13:00:00,Credit
19695,1401,3354,77,2051.6830296994513,43553.919134196374,2025-03-31 14:00:00,Net 60
19696,1989,2187,1,4585.065772595945,16751.89429661208,2025-03-31 15:00:00,Net 30
19697,1654,434,84,1267.3381966854897,43622.13245189057,2025-03-31 16:00:00,Cash
19698,946,1683,31,3585.062846725869,21333.86293302758,2025-03-31 17:00:00,Net 30
19699,40,4459,64,2207.4530034950317,23994.92280962374,2025-03-31 18:00:00,Net 60
19700,604,3304,87,2842.6443714635916,2557.410077969062,2025-03-31 19:00:00,Credit
19701,942,1227,66,716.9528512062299,29915.006436716525,2025-03-31 20:00:00,Credit
19702,1441,2425,68,2855.9371005783773,33987.932611655844,2025-03-31 21:00:00,Net 60
19703,286,4321,6,4848.550530393858,37344.194962617854,2025-03-31 22:00:00,Cash
19704,569,4530,21,1766.4035652198004,42436.338983113084,2025-03-31 23:00:00,Cash
19705,1737,1682,80,2596.2401019419603,47226.805164516314,2025-04-01 00:00:00,Net 30
19706,1864,3956,41,4229.985633743092,9301.053707743473,2025-04-01 01:00:00,Net 30
19707,76,2522,47,4537.780838432663,19466.24489823796,2025-04-01 02:00:00,Cash
19708,865,1076,31,1991.9540255539443,8692.558423551132,2025-04-01 03:00:00,Cash
19709,987,2833,20,3560.3265210801546,24962.94390701423,2025-04-01 04:00:00,Cash
19710,1980,3033,86,3124.152758383009,42104.631005492556,2025-04-01 05:00:00,Net 30
19711,305,417,90,2683.3523303068378,21113.998483913292,2025-04-01 06:00:00,Credit
19712,1196,1481,84,1665.451687313523,42635.155736863664,2025-04-01 07:00:00,Credit
19713,50,2335,12,3678.4661353409124,12113.799416173399,2025-04-01 08:00:00,Credit
19714,1080,2790,70,3404.757039208525,11143.915322786113,2025-04-01 09:00:00,Cash
19715,1807,2734,54,2277.1220742235632,28509.40896183405,2025-04-01 10:00:00,Credit
19716,157,3130,70,2413.9034953853597,13042.773353865936,2025-04-01 11:00:00,Credit
19717,1471,3830,23,4558.643870744158,16647.330348506115,2025-04-01 12:00:00,Cash
19718,884,1116,27,4652.918280202039,15742.09569377165,2025-04-01 13:00:00,Cash
19719,1208,2390,56,1366.2406646574593,47079.40062128069,2025-04-01 14:00:00,Net 30
19720,824,1210,81,1070.1859375856175,42751.740393061154,2025-04-01 15:00:00,Cash
19721,587,1539,97,4449.535068969317,29383.59111063145,2025-04-01 16:00:00,Credit
19722,621,1319,78,4388.01711407921,41146.58277926866,2025-04-01 17:00:00,Credit
19723,949,3767,93,4966.9762516600085,14927.93982272361,2025-04-01 18:00:00,Net 30
19724,936,4072,62,268.8129610339291,49285.988885982144,2025-04-01 19:00:00,Credit
19725,8,4911,56,3839.1087732469323,15094.25298383913,2025-04-01 20:00:00,Net 30
19726,855,280,17,745.1119673987519,39273.77094868454,2025-04-01 21:00:00,Credit
19727,1598,354,13,2561.2382022108554,16608.818700038308,2025-04-01 22:00:00,Net 60
19728,1554,4865,32,133.7687705238422,11498.802787058677,2025-04-01 23:00:00,Net 30
19729,1063,2561,22,3440.918819231274,11112.84846566599,2025-04-02 00:00:00,Credit
19730,59,4685,60,3845.4319222198474,15620.762653692898,2025-04-02 01:00:00,Net 30
19731,1615,4776,3,2272.0175601821124,20517.401882378887,2025-04-02 02:00:00,Net 30
19732,1256,3404,96,1161.025912965715,21036.582725380922,2025-04-02 03:00:00,Cash
19733,364,2685,68,1582.8759724523688,1847.0480123419338,2025-04-02 04:00:00,Cash
19734,1316,1109,78,1399.9502518567099,41126.64576951534,2025-04-02 05:00:00,Cash
19735,967,2798,7,3111.47621067918,20481.311558193083,2025-04-02 06:00:00,Net 30
19736,561,2727,7,2626.255021564833,27913.474754949588,2025-04-02 07:00:00,Cash
19737,1362,1946,56,2885.614642398873,544.4396323310618,2025-04-02 08:00:00,Net 30
19738,1643,3658,94,2596.7252281873016,32489.260922909456,2025-04-02 09:00:00,Cash
19739,1536,4454,88,3142.5834325745345,46693.00626563512,2025-04-02 10:00:00,Net 30
19740,281,3467,27,1352.0697889981204,25091.306518822083,2025-04-02 11:00:00,Credit
19741,347,887,86,1306.2626658439601,43857.61164223334,2025-04-02 12:00:00,Credit
19742,1796,1195,5,1788.867066582379,39484.461111436496,2025-04-02 13:00:00,Credit
19743,1708,4287,19,2363.166610144507,10252.026373046414,2025-04-02 14:00:00,Cash
19744,1399,368,43,4692.028994087557,32211.374887004124,2025-04-02 15:00:00,Cash
19745,1238,1479,60,4280.033328252802,16725.18647944938,2025-04-02 16:00:00,Net 60
19746,202,3785,33,1196.0265471299067,38346.522092980566,2025-04-02 17:00:00,Cash
19747,1230,3600,87,198.89952072657047,21185.31138290311,2025-04-02 18:00:00,Cash
19748,594,4401,17,4125.734328420069,1722.8951489779129,2025-04-02 19:00:00,Net 60
19749,828,4790,20,2170.585231972968,6009.636068716005,2025-04-02 20:00:00,Cash
19750,1473,4973,79,1443.3689550190031,48084.506291906255,2025-04-02 21:00:00,Credit
19751,966,3601,81,782.6032820806979,18249.23895859528,2025-04-02 22:00:00,Net 30
19752,1497,2792,65,2599.96407677149,49406.29689851058,2025-04-02 23:00:00,Cash
19753,538,3089,59,703.604449744971,24968.74512973587,2025-04-03 00:00:00,Net 30
19754,242,2969,32,4153.5870837976945,37942.76993721917,2025-04-03 01:00:00,Cash
19755,389,181,44,2078.480356604407,48786.525290510515,2025-04-03 02:00:00,Cash
19756,1675,1036,96,1070.2387853404866,33491.5796038801,2025-04-03 03:00:00,Net 60
19757,89,4685,92,1418.1697536309618,19257.061430783546,2025-04-03 04:00:00,Net 60
19758,377,573,89,1375.263493732426,19820.571379403074,2025-04-03 05:00:00,Net 30
19759,509,3889,80,1093.6392891143878,48515.01520103301,2025-04-03 06:00:00,Net 60
19760,291,4431,24,3215.3049736387684,39555.62506340994,2025-04-03 07:00:00,Net 30
19761,179,2713,51,2401.423330766271,6989.972180833813,2025-04-03 08:00:00,Net 60
19762,1973,4038,85,956.8326350719421,27969.964396198127,2025-04-03 09:00:00,Credit
19763,1711,2781,49,1064.054399298554,16023.864149786252,2025-04-03 10:00:00,Net 30
19764,1805,3720,64,321.04641526076097,16119.382594933772,2025-04-03 11:00:00,Net 60
19765,46,1082,70,3595.7734288001775,42234.19567738076,2025-04-03 12:00:00,Net 60
19766,943,2906,98,888.8725125119126,12490.474382268972,2025-04-03 13:00:00,Net 30
19767,228,2712,22,1059.6963493244534,10106.18545488959,2025-04-03 14:00:00,Cash
19768,1523,708,70,2365.244752035259,27853.874662696122,2025-04-03 15:00:00,Net 60
19769,623,3406,64,2731.8155367173745,39745.80556305221,2025-04-03 16:00:00,Net 30
19770,1005,3024,95,4721.178416869948,47646.68837606136,2025-04-03 17:00:00,Cash
19771,1532,4380,65,287.21077233307847,2471.141931509879,2025-04-03 18:00:00,Cash
19772,502,2552,64,398.8433240089828,33990.4469132948,2025-04-03 19:00:00,Cash
19773,68,2819,17,397.38366157432796,6287.109328604694,2025-04-03 20:00:00,Cash
19774,1440,435,55,1988.8301834572019,2989.634314196765,2025-04-03 21:00:00,Net 30
19775,1144,3490,47,294.254105069019,8684.343636864516,2025-04-03 22:00:00,Cash
19776,1016,724,12,567.9952589156437,1289.7342961540742,2025-04-03 23:00:00,Cash
19777,1822,191,17,2787.1071029923305,49937.63491031192,2025-04-04 00:00:00,Net 30
19778,1458,52,31,2574.8660323473086,32425.427912980995,2025-04-04 01:00:00,Net 30
19779,1144,2791,55,4280.055365652381,15194.019284663518,2025-04-04 02:00:00,Net 30
19780,1878,3233,88,4193.630340772803,30684.627808573397,2025-04-04 03:00:00,Credit
19781,1583,4366,12,4797.347034843909,46576.53817685016,2025-04-04 04:00:00,Cash
19782,1576,2205,72,2827.7522550674025,31243.038152323174,2025-04-04 05:00:00,Net 30
19783,1162,276,91,4471.604772812978,17904.54785033337,2025-04-04 06:00:00,Net 30
19784,784,3981,92,2937.9171662107333,3846.9292332484106,2025-04-04 07:00:00,Net 60
19785,514,4931,28,4644.018088232265,41274.339206332545,2025-04-04 08:00:00,Net 30
19786,1948,4554,17,4008.50692883229,39337.84015691963,2025-04-04 09:00:00,Net 30
19787,705,1482,56,363.926897996789,1700.664057553736,2025-04-04 10:00:00,Net 60
19788,1830,662,94,4438.262159513852,171.74786912819872,2025-04-04 11:00:00,Cash
19789,1719,1763,3,218.69226908509887,26553.844125939533,2025-04-04 12:00:00,Cash
19790,1091,2981,22,234.13822132578883,35195.97975770443,2025-04-04 13:00:00,Net 60
19791,1649,1939,76,2050.663391222739,26024.794003347542,2025-04-04 14:00:00,Cash
19792,245,2567,32,1421.9040970661754,38066.094677433786,2025-04-04 15:00:00,Net 30
19793,818,4635,68,1446.1642766575987,8817.26282201484,2025-04-04 16:00:00,Credit
19794,596,1441,69,2789.203946337602,35244.81540845998,2025-04-04 17:00:00,Cash
19795,270,251,49,3844.1644902014973,48189.9615280757,2025-04-04 18:00:00,Net 60
19796,1616,3974,33,4049.9236617628476,33950.45655305212,2025-04-04 19:00:00,Net 60
19797,759,312,37,1369.7331691447446,37947.20715688743,2025-04-04 20:00:00,Net 30
19798,1403,3353,19,4388.81248836879,7570.710309176878,2025-04-04 21:00:00,Net 60
19799,1802,328,38,2462.7916316295,39501.81614477886,2025-04-04 22:00:00,Net 60
19800,135,2254,38,4956.679084679442,12432.849822063425,2025-04-04 23:00:00,Credit
19801,1298,787,38,3089.310564732044,18385.47929042489,2025-04-05 00:00:00,Net 60
19802,33,3672,34,4338.265338506162,2509.8175275324597,2025-04-05 01:00:00,Net 60
19803,1290,1314,2,1673.3285804202233,33967.97389933819,2025-04-05 02:00:00,Credit
19804,664,1061,63,3680.9321688202112,774.9672157439669,2025-04-05 03:00:00,Net 60
19805,1853,4023,25,4624.871862238664,27071.753009778226,2025-04-05 04:00:00,Net 30
19806,1858,4308,67,2306.530381668728,17710.975952389912,2025-04-05 05:00:00,Net 60
19807,1399,3172,71,4396.662433046633,46511.341980358804,2025-04-05 06:00:00,Credit
19808,217,2196,6,1418.6558457021201,22534.396927164977,2025-04-05 07:00:00,Credit
19809,521,1445,63,4404.0213656019605,17219.531393513993,2025-04-05 08:00:00,Credit
19810,824,589,57,4132.388134230414,24915.416849746485,2025-04-05 09:00:00,Credit
19811,288,2117,37,2814.3375074353953,32355.39813352875,2025-04-05 10:00:00,Credit
19812,799,257,49,1247.1770094174967,23200.947820165988,2025-04-05 11:00:00,Net 60
19813,1295,4321,35,785.5443972183184,21616.468208199436,2025-04-05 12:00:00,Credit
19814,1824,1619,79,3880.8539317854516,21899.339586799877,2025-04-05 13:00:00,Cash
19815,624,2543,6,4700.9949885518145,20420.756618048777,2025-04-05 14:00:00,Net 60
19816,1764,49,1,1097.3258710049322,28444.903978904615,2025-04-05 15:00:00,Credit
19817,108,2242,12,936.6786283262543,22065.48388435678,2025-04-05 16:00:00,Net 30
19818,714,2025,12,2195.8050250260535,46841.707141167884,2025-04-05 17:00:00,Net 60
19819,14,3450,56,820.8302700583853,4455.969846672503,2025-04-05 18:00:00,Net 60
19820,1397,2046,31,4781.665428639404,37535.946850099215,2025-04-05 19:00:00,Cash
19821,1132,4665,52,3754.8641751051005,36789.626444727044,2025-04-05 20:00:00,Net 60
19822,17,1361,33,450.1577456226407,6523.951011458263,2025-04-05 21:00:00,Cash
19823,210,11,25,2730.5570799605166,1526.2641178296537,2025-04-05 22:00:00,Net 60
19824,1288,4884,87,2233.8978269422773,45999.80719932557,2025-04-05 23:00:00,Credit
19825,447,4700,45,4174.206892812672,37780.879753876354,2025-04-06 00:00:00,Credit
19826,97,4283,13,3702.877160213471,31219.895846824853,2025-04-06 01:00:00,Credit
19827,1884,60,25,786.1985740515701,22321.734710490702,2025-04-06 02:00:00,Net 60
19828,1698,1475,50,1444.937017606449,21402.10400725692,2025-04-06 03:00:00,Net 60
19829,1489,2609,30,817.6460829047547,36762.67691769154,2025-04-06 04:00:00,Credit
19830,293,2733,98,463.4521655546647,44238.18598941097,2025-04-06 05:00:00,Cash
19831,1132,4193,47,683.0820987453848,40605.100451390186,2025-04-06 06:00:00,Credit
19832,195,3000,53,3350.059689765131,19452.744272490127,2025-04-06 07:00:00,Net 30
19833,1772,4096,95,3803.974483351496,19090.82354452699,2025-04-06 08:00:00,Credit
19834,853,3176,2,4129.996498185834,47554.04096122682,2025-04-06 09:00:00,Cash
19835,1005,3945,15,64.66581275250624,47209.88811093843,2025-04-06 10:00:00,Net 60
19836,745,805,79,2161.023228499922,41602.52246599372,2025-04-06 11:00:00,Credit
19837,1598,1340,86,4563.010154434825,8037.963415943603,2025-04-06 12:00:00,Net 60
19838,477,4413,82,752.3708335450142,14567.828864216466,2025-04-06 13:00:00,Net 30
19839,383,3591,32,1641.1694105511888,10663.11882906466,2025-04-06 14:00:00,Net 30
19840,1698,2616,42,523.4589048670837,6319.848516844879,2025-04-06 15:00:00,Cash
19841,518,3673,10,4382.786006817845,3236.9168534525875,2025-04-06 16:00:00,Net 30
19842,958,537,40,654.4021977417594,384.49215996482013,2025-04-06 17:00:00,Net 30
19843,1815,2709,69,651.6504038703338,8699.165945054769,2025-04-06 18:00:00,Net 60
19844,207,4453,18,3297.0537312000047,19751.108535150695,2025-04-06 19:00:00,Cash
19845,393,104,77,3886.664393206031,16634.844727775424,2025-04-06 20:00:00,Net 30
19846,1870,2803,68,1763.1966885563602,6061.109696096717,2025-04-06 21:00:00,Net 60
19847,1633,4827,79,2899.686940822435,48936.252835404994,2025-04-06 22:00:00,Cash
19848,1941,3689,83,460.9672131551233,44182.11217942892,2025-04-06 23:00:00,Credit
19849,803,1978,83,3971.3795028689788,47483.85822184869,2025-04-07 00:00:00,Net 60
19850,701,4120,84,4005.4293113884387,22263.717185161986,2025-04-07 01:00:00,Credit
19851,955,1440,9,1642.9030469388688,32425.370030755385,2025-04-07 02:00:00,Net 60
19852,1734,1041,67,536.3433821066824,10996.68700671626,2025-04-07 03:00:00,Credit
19853,1205,349,52,84.70199619126834,49718.03798162427,2025-04-07 04:00:00,Net 30
19854,1496,4939,26,3107.6046963722683,46642.66259572844,2025-04-07 05:00:00,Credit
19855,514,2724,23,4458.575067631875,11254.631590258157,2025-04-07 06:00:00,Net 30
19856,1343,3229,33,1411.331301500607,49863.878027041974,2025-04-07 07:00:00,Cash
19857,851,2898,64,3454.6195909323897,34442.04785477662,2025-04-07 08:00:00,Credit
19858,1640,3395,99,473.3281891526875,38103.27990735794,2025-04-07 09:00:00,Cash
19859,794,3829,95,2322.2507159541324,35719.20001777804,2025-04-07 10:00:00,Cash
19860,1414,4611,38,3989.048790444133,14097.698517063443,2025-04-07 11:00:00,Cash
19861,657,303,15,2404.248403735308,11055.826218238639,2025-04-07 12:00:00,Credit
19862,974,4698,56,3254.714495299786,26665.531163078365,2025-04-07 13:00:00,Net 60
19863,1293,2047,51,4494.341457529085,11390.328863463075,2025-04-07 14:00:00,Cash
19864,909,3984,49,3573.214338927725,31690.962118498825,2025-04-07 15:00:00,Cash
19865,892,3622,25,3836.9028737499602,34611.5325476307,2025-04-07 16:00:00,Net 60
